transaction_id,farmer_id,buyer_id,product_id,market_id,quantity_kg,quality_grade,unit_price,total_amount,transaction_date,payment_method,payment_status,blockchain_hash
TXN00005154,FMR000639,BYR00441,PRD0020,MKT0191,638.25,B,1654.09,1055722.94,2025-10-13 15:51:22,Cash,Paid,d6b12290300fbb46ff4198ad07e50633a0321f9cc24de352847bfde3b8e90221
TXN00005155,FMR001337,BYR00061,PRD0026,MKT0075,134.3,B,6515.19,874990.02,2025-09-04 15:51:22,Bank Transfer,Paid,9d179415fafcf546157e6df2bb3b919bf8819e63ec82a41012151dc6d184d363
TXN00005156,FMR000344,BYR00283,PRD0100,MKT0108,899.32,B,2963.13,2664802.07,2025-10-18 15:51:22,Mobile Money,Paid,096715c79ad0efe601f38d5ce17262894c5ebc93fad3ce3da383806df7bf1d29
TXN00005157,FMR000882,BYR00087,PRD0056,MKT0054,663.72,B,3193.61,2119662.83,2025-10-09 15:51:22,Bank Transfer,Paid,3d297739fe8a9ba9e14304c19c79587afdd5185d18141b2e4159af43c0e86332
TXN00005158,FMR001946,BYR00492,PRD0064,MKT0008,353.43,B,1116.21,394502.1,2025-09-26 15:51:22,Mobile Money,Paid,bc903531f0f969f4a084bc23333cc6e739e21236aec5aa379f61972116dd233b
TXN00005159,FMR001997,BYR00366,PRD0094,MKT0034,582.19,B,1373.52,799649.61,2025-10-21 15:51:22,Mobile Money,Paid,52d960ec4d949b57d41cd9eea3bae31bbc7324dac7bb6507472c71661d1e5969
TXN00005160,FMR001429,BYR00196,PRD0094,MKT0020,902.12,B,1619.38,1460875.09,2025-07-06 15:51:22,Mobile Money,Paid,028bedf8e42d232c103c9391f7a17ae5f3e08002fffd25098ab6486859264ed3
TXN00005161,FMR000561,BYR00074,PRD0050,MKT0195,243.15,B,4305.86,1046969.86,2025-10-15 15:51:22,Mobile Money,Paid,1f36601afec223297e0031e6b081443a3faa3b1cc7d882135d852c93238d566d
TXN00005162,FMR001985,BYR00121,PRD0076,MKT0108,400.03,B,2294.73,917960.84,2025-12-02 15:51:22,Bank Transfer,Paid,d145582d3c0e6ea07181e263900efe5a97f527e6627e6483e5e99c61617e11b1
TXN00005163,FMR001411,BYR00150,PRD0077,MKT0144,108.44,C,1630.39,176799.49,2025-11-05 15:51:22,Bank Transfer,Paid,ffa380fcfa889fc4e52d7fc0de85dbca063986cbc22f86a2e60fcb6379230b56
TXN00005164,FMR000699,BYR00370,PRD0015,MKT0078,143.83,B,685.43,98585.4,2025-08-20 15:51:22,Cash,Paid,abff555a7fb3a31564aeed742f7e927be9dcdf06edcdebac944dfee5e791872f
TXN00005165,FMR000509,BYR00189,PRD0089,MKT0063,25.74,C,1864.34,47988.11,2025-10-01 15:51:22,Cash,Paid,075068d7d95c0310c1c8fe8ca25a2ee5af2af4a15a0ce4a82f7899cb10a464f4
TXN00005166,FMR000668,BYR00248,PRD0096,MKT0047,937.52,B,2995.79,2808613.04,2025-08-24 15:51:22,Cash,Paid,25eaf67fce20dddddae765c538ecb5fddb3e2b17d9d488fa0b664c1c1af42e8e
TXN00005167,FMR001776,BYR00443,PRD0006,MKT0103,214.63,C,1377.36,295622.78,2025-07-10 15:51:22,Mobile Money,Paid,05a74e8947a0f02863cb1faae19f1478e83d5f38aacf9eb9a664021d1a30fae8
TXN00005168,FMR000333,BYR00354,PRD0006,MKT0117,647.04,A,2844.68,1840621.75,2025-10-31 15:51:22,Mobile Money,Paid,9a969fc44f33cd7da16c935909e73b846ed898233cca7368c72867ec7315567c
TXN00005169,FMR000324,BYR00321,PRD0015,MKT0155,545.17,C,601.28,327799.82,2025-11-07 15:51:22,Mobile Money,Paid,0e9e50ac881e29a815821018a7cd061afbe99817239870cc5ffe93bdaf4db082
TXN00005170,FMR000841,BYR00104,PRD0029,MKT0112,725.04,C,1411.9,1023683.98,2025-12-01 15:51:22,Bank Transfer,Pending,
TXN00005171,FMR001071,BYR00430,PRD0036,MKT0196,252.96,B,1707.08,431822.96,2025-08-01 15:51:22,Mobile Money,Failed,
TXN00005172,FMR000168,BYR00025,PRD0036,MKT0007,284.09,A,2278.89,647409.86,2025-11-03 15:51:22,Mobile Money,Paid,c32ae141d4eedc72f683952172b796801414a0f99bfc1d4c2b605ff500dbd0a3
TXN00005173,FMR001146,BYR00064,PRD0056,MKT0121,465.78,B,3606.29,1679737.76,2024-12-27 15:51:22,Bank Transfer,Paid,b57c72ab1035eff0137606442b8027061f395dbe2d3b73e081a755ce2d180860
TXN00005174,FMR001113,BYR00302,PRD0097,MKT0117,485.56,A,5066.17,2459929.51,2025-11-05 15:51:22,Mobile Money,Paid,f9248ba974353a652bcfafb2eecfd8120a1543e8af84949a0fe3329a6ac6acf8
TXN00005175,FMR001549,BYR00254,PRD0041,MKT0111,208.31,B,3109.02,647639.96,2025-10-10 15:51:22,Mobile Money,Paid,f4479d1c05aab0e6854543ad1dab2ec9c9959e4b5b0e4e97b7c9349e76b5595c
TXN00005176,FMR000656,BYR00295,PRD0060,MKT0131,877.19,A,2217.56,1945221.46,2025-08-25 15:51:22,Mobile Money,Paid,2a5f3dbcefc3f2956419d1d1e1b58da18d2c66b14d6bee26e00e4ee224fa1f4d
TXN00005177,FMR000272,BYR00285,PRD0010,MKT0178,58.02,B,2515.49,145948.73,2025-08-27 15:51:22,Mobile Money,Paid,a87a6052f1a5d7209a81919f9d9d71ff55e019a9532bfdca09e4f969a723be6b
TXN00005178,FMR000538,BYR00341,PRD0100,MKT0080,54.88,B,3394.91,186312.66,2025-09-01 15:51:22,Mobile Money,Paid,48234df7c06f92799929240c8ff8e9d474cc2ad2f6efae7bef137f68ecaa4303
TXN00005179,FMR001580,BYR00376,PRD0083,MKT0125,26.15,B,1724.94,45107.18,2024-12-23 15:51:22,Mobile Money,Paid,34b5fdf562a532748bebd922205df81b3a8feb182f896cac6b652176a6ae06c2
TXN00005180,FMR000407,BYR00273,PRD0040,MKT0083,181.66,B,1261.23,229115.04,2024-12-27 15:51:22,Bank Transfer,Paid,73779e448bab90e649e254d5f50d08fea86807cb993ab2065d52eb85b8516bb9
TXN00005181,FMR001950,BYR00181,PRD0020,MKT0056,201.57,C,1370.5,276251.68,2025-08-01 15:51:22,Mobile Money,Paid,f226e81428b4d583f07c0d2120282fe53f9b4825d79f400a76a75199a3c5eb84
TXN00005182,FMR000274,BYR00431,PRD0026,MKT0091,947.21,A,11911.26,11282464.58,2025-10-29 15:51:22,Cash,Paid,9e616b9c8f29eda7fac85c9b257e9aeb208ed8c4a5ab4be692ce0ff084e7296d
TXN00005183,FMR001730,BYR00497,PRD0076,MKT0154,670.79,A,2901.27,1946142.9,2025-03-21 15:51:22,Cooperative Account,Paid,d55a06a065032c8f7239289897cd982e966d39b2d5295e074c4037265b0a8782
TXN00005184,FMR001542,BYR00245,PRD0042,MKT0117,249.73,B,2184.73,545592.62,2025-09-13 15:51:22,Mobile Money,Paid,abaed106f3d59b90809447a5742a6791bb8d4a522a5f6423bab7d8994a26c0f2
TXN00005185,FMR000842,BYR00425,PRD0065,MKT0149,198.13,B,1517.72,300705.86,2025-05-31 15:51:22,Mobile Money,Paid,9118c2e5f4640a7342e151d1e7a53f7346f9ea14a3f55bf0cd2ffcf9eb80ea04
TXN00005186,FMR001075,BYR00442,PRD0085,MKT0011,278.51,A,1668.62,464727.36,2025-11-13 15:51:22,Cash,Paid,9382a0b2d219bcde938550d47641b2f8663a3b49c5643970e0aba9766fd4ad0a
TXN00005187,FMR001476,BYR00187,PRD0063,MKT0118,191.22,B,1251.66,239342.43,2025-10-23 15:51:22,Cash,Paid,7e79348540544c033fe59657d142b39e1f1d56ad95cf09d9e4694327d4f1cd62
TXN00005188,FMR000173,BYR00250,PRD0031,MKT0165,100.71,C,1888.92,190233.13,2025-11-22 15:51:22,Bank Transfer,Paid,de313463e53cca25e45f32995703654d9d585248e30c143779d1c0598313b268
TXN00005189,FMR000188,BYR00156,PRD0012,MKT0048,362.18,C,2799.56,1013944.64,2025-11-18 15:51:22,Cash,Paid,857ce760e5f4fb7d5f6c68455052ce0a8bfb8ae2d2332d67186ac4073db95312
TXN00005190,FMR001345,BYR00149,PRD0038,MKT0163,40.9,C,1799.41,73595.87,2025-12-03 15:51:22,Mobile Money,Paid,fcc6ef48a1b31eeb6898d60f54a1e10467228709709536325bb0a8e1a4283c37
TXN00005191,FMR001301,BYR00188,PRD0022,MKT0199,116.03,B,1194.28,138572.31,2025-08-06 15:51:22,Bank Transfer,Paid,ee6f2a63545cdbae48216118b070b78da4ade2308ba6e8ec4afd37e2c0115f94
TXN00005192,FMR000869,BYR00284,PRD0066,MKT0163,683.87,B,2037.79,1393583.45,2025-11-09 15:51:22,Cash,Paid,6e73f1b70f83990230a0998bdd60a4af1e834cae06d0171d099d86aba256a86a
TXN00005193,FMR000073,BYR00482,PRD0085,MKT0045,166.73,B,1477.81,246395.26,2025-11-14 15:51:22,Mobile Money,Paid,da947fcc721dbdffb91a28784a1781a4bbfb14cd5a33546893aac9b09de25667
TXN00005194,FMR000344,BYR00440,PRD0070,MKT0159,202.23,B,906.3,183281.05,2025-11-30 15:51:22,Cash,Paid,eef2e4d13db0da7c3ce4b5cf7e0eba63a8fbe90d15fb7548d65b0022fd9301c5
TXN00005195,FMR001936,BYR00075,PRD0059,MKT0174,521.02,B,2705.82,1409786.34,2025-10-09 15:51:22,Cash,Paid,abd3afeb1888e8ec315b73e26561adc4e90c5e33b877f349182a27d3eb8e9dfc
TXN00005196,FMR001611,BYR00212,PRD0076,MKT0038,372.09,B,2064.94,768343.52,2025-08-03 15:51:22,Cash,Paid,7d073f47a5d4cdfa44a93f5cab2a976282a9463ee540219c7ec4e5109917eaa0
TXN00005197,FMR000029,BYR00216,PRD0026,MKT0073,162.67,C,7651.08,1244601.18,2025-09-25 15:51:22,Cash,Paid,52091ed7d405b23c63e0c331a6ce4f57823ed05d343f09c1e3be1ef90c456c44
TXN00005198,FMR001854,BYR00495,PRD0040,MKT0066,203.17,A,1357.03,275707.79,2025-12-02 15:51:22,Cash,Pending,
TXN00005199,FMR000643,BYR00253,PRD0042,MKT0073,29.61,B,2199.29,65120.98,2025-08-17 15:51:22,Bank Transfer,Paid,f2f842a666d3b492e09dd9862d3490c22dc6d7d43b4591decc83ae551051014d
TXN00005200,FMR001305,BYR00459,PRD0066,MKT0172,132.42,C,1640.35,217215.15,2025-02-02 15:51:22,Cash,Paid,b7f8e5b0c0673d9031d170789a253ccffd13d3a5b8d4803dbbbfdb103aa85b05
TXN00005201,FMR000796,BYR00184,PRD0071,MKT0138,347.2,C,7400.32,2569391.1,2025-10-29 15:51:22,Cash,Paid,caf34cae8c2faac240752a738556f608dd4f324d65eb086b61c7e005971ec2a0
TXN00005202,FMR000945,BYR00238,PRD0028,MKT0003,726.96,C,1743.71,1267607.42,2025-02-06 15:51:22,Mobile Money,Pending,
TXN00005203,FMR000766,BYR00040,PRD0071,MKT0088,300.51,B,7242.19,2176350.52,2025-10-05 15:51:22,Mobile Money,Paid,b6f57f57c2c98fd79d4ecc22f423fbaf58e77ef304fd7da23e59f8d88147515e
TXN00005204,FMR001753,BYR00020,PRD0068,MKT0184,589.43,C,1361.18,802320.33,2025-12-05 15:51:22,Mobile Money,Paid,57ac0fb975175a3e9410752dc122d44b2032c201b6e6666800b50ed89d0cd429
TXN00005205,FMR001808,BYR00234,PRD0040,MKT0129,299.75,B,1384.39,414970.9,2025-12-03 15:51:22,Mobile Money,Pending,
TXN00005206,FMR001933,BYR00153,PRD0004,MKT0028,847.62,B,3118.86,2643608.11,2025-10-11 15:51:22,Mobile Money,Paid,1dd09d705470cab306221c5871a3aa98d1a8563e874efc4ceafe31614d935bec
TXN00005207,FMR000595,BYR00309,PRD0035,MKT0044,87.72,C,1264.19,110894.75,2025-09-24 15:51:22,Cash,Paid,8e707de1389f1895b68b8edca9fe128eeca3de8d8a64b5a34e1fef05294a2aae
TXN00005208,FMR000988,BYR00488,PRD0098,MKT0019,917.74,B,2102.75,1929777.78,2025-03-16 15:51:22,Cash,Paid,a96e905f023d93184396fa92839821b014d4fffb82de8fba1d97e2203a4b6417
TXN00005209,FMR000773,BYR00262,PRD0053,MKT0021,385.67,B,2135.96,823775.69,2025-10-17 15:51:22,Bank Transfer,Paid,90c8ee49e75c3ec21cabad2d1ee365e2fc4bf341fcd12be7f13d56c1b98e8fdb
TXN00005210,FMR001775,BYR00008,PRD0048,MKT0178,416.21,A,1901.25,791319.26,2025-09-10 15:51:22,Cash,Paid,651bbd1ec390b7545a9e4e7176658246f48e6735e629ad814c1490b83d52ca23
TXN00005211,FMR000028,BYR00019,PRD0082,MKT0060,211.32,C,1764.54,372882.59,2025-11-26 15:51:22,Mobile Money,Paid,7b505d80079d9b1d368f43b1591c224cf2e66e7da1c5d7f0559e78c316500868
TXN00005212,FMR001135,BYR00097,PRD0066,MKT0011,407.26,C,1251.08,509514.84,2025-09-06 15:51:22,Cash,Paid,3babd10288f4cec7df4d29b418d52a35be1c69fdf8491cd895ea6a667cee78ad
TXN00005213,FMR000962,BYR00445,PRD0014,MKT0037,927.22,B,2321.38,2152429.96,2025-07-08 15:51:22,Cash,Pending,
TXN00005214,FMR000943,BYR00478,PRD0001,MKT0031,472.39,C,1209.01,571124.23,2025-10-30 15:51:22,Mobile Money,Paid,e7a12a8b45a566abe8b99d271e3424553eb467237c54803342f6d03ac636aff9
TXN00005215,FMR000360,BYR00474,PRD0073,MKT0185,59.44,A,2352.94,139858.75,2025-07-23 15:51:22,Bank Transfer,Paid,42b2114ce9ca627fd8159fdddf4eb3de3b48e1ee289b55f1bea41228fabc8073
TXN00005216,FMR001261,BYR00412,PRD0096,MKT0162,813.69,C,3215.81,2616672.44,2025-11-13 15:51:22,Mobile Money,Paid,35db3bfed737e2455ffccc70cd72237c0988cf9761e88c0cabffba10a59d5ed0
TXN00005217,FMR001223,BYR00065,PRD0012,MKT0013,605.26,C,2548.85,1542716.95,2025-09-16 15:51:22,Cash,Paid,fc9dd6d80a5062e40cdd53896d3bccb9f95dbed0c0ae6f624584749f40ee6ddf
TXN00005218,FMR001507,BYR00230,PRD0024,MKT0105,197.32,C,938.58,185200.61,2025-09-02 15:51:22,Mobile Money,Paid,c3db2ac2e47e8c91e9405c7d8961d7fd46b4f9a5a7457ba32e7484b76446cee7
TXN00005219,FMR000235,BYR00251,PRD0081,MKT0030,178.06,B,1785.41,317910.1,2025-10-26 15:51:22,Mobile Money,Paid,f241013452dbe3a1774ff46a5f1d05264c169fa28552a474c477c3459ae721f2
TXN00005220,FMR001996,BYR00413,PRD0086,MKT0125,299.8,B,1093.35,327786.33,2025-09-04 15:51:22,Cash,Paid,9e0cb742e34cd5066035dcfa9b15a8233e33539d000da1222ee41f937d70d401
TXN00005221,FMR000699,BYR00130,PRD0087,MKT0159,224.05,B,3397.71,761256.93,2025-09-29 15:51:22,Bank Transfer,Paid,658beeae1156e1bf8e56fc5414889470d22c135da90863dbd8e7bfe39066d14b
TXN00005222,FMR000221,BYR00259,PRD0009,MKT0104,617.03,B,3355.55,2070475.02,2025-11-11 15:51:22,Cooperative Account,Paid,590a03ff921362968aa39ee9bd11f29631ec0a021fe3a6113a62d73a8c402c34
TXN00005223,FMR000542,BYR00445,PRD0051,MKT0153,461.08,B,4259.64,1964034.81,2025-11-05 15:51:22,Cash,Paid,8123ad1d92e1b854b11a7026db72f79451a91562c50437dc9177242be52ceef1
TXN00005224,FMR000673,BYR00148,PRD0085,MKT0074,180.86,C,1226.39,221804.9,2025-04-03 15:51:22,Mobile Money,Paid,4a88dcbee8a7ae85d2132dce62cd6b7c8f053a82b5c6bfcfa092a2c98d71a47c
TXN00005225,FMR000117,BYR00035,PRD0025,MKT0075,89.08,A,9099.92,810620.87,2025-09-02 15:51:22,Bank Transfer,Paid,0a8a9693effb855bbd012309a10935efc3d5999d0201083b4dec15cdda35331a
TXN00005226,FMR000536,BYR00457,PRD0031,MKT0122,285.91,B,2264.81,647531.83,2025-10-02 15:51:22,Bank Transfer,Paid,fd139a5bbb8cb0ab7ad14bb5924b11dca8829e1c8cd417cac0e408dfe27da680
TXN00005227,FMR000872,BYR00020,PRD0044,MKT0072,246.99,B,1655.81,408968.51,2025-03-10 15:51:22,Cash,Failed,
TXN00005228,FMR001673,BYR00227,PRD0091,MKT0121,466.25,B,1819.68,848425.8,2025-09-29 15:51:22,Cash,Paid,ab4ed39391381ce5f36f5939b688d76dd1072746205d6c4a8147c20774c9f091
TXN00005229,FMR000223,BYR00037,PRD0041,MKT0088,216.9,B,2982.37,646876.05,2025-11-19 15:51:22,Cash,Paid,4299d06aa78dc8e6e52140102df60f3132f39173bf78b1c95dde1a532fe3f018
TXN00005230,FMR001051,BYR00375,PRD0051,MKT0161,190.51,B,2918.05,555917.71,2025-08-27 15:51:22,Mobile Money,Paid,93b65df664267c0ae552d8a04f2c886d57bcd0185abafe9fe6b277eb371b8f6b
TXN00005231,FMR000314,BYR00412,PRD0083,MKT0192,39.01,C,1501.83,58586.39,2025-12-01 15:51:22,Mobile Money,Paid,9db9bca88cedd05cf590910db4aa9961369b21ae6ae37abe16836085fc7a6b40
TXN00005232,FMR001056,BYR00096,PRD0043,MKT0136,123.99,B,2691.43,333710.41,2025-11-26 15:51:22,Cash,Paid,bff862b2f29e9fdb6a6b14d11919386a8a8a456e47784db015254ecbd6107d27
TXN00005233,FMR001993,BYR00338,PRD0005,MKT0007,461.04,B,2994.07,1380386.03,2025-09-11 15:51:22,Mobile Money,Paid,74e140af3cfdefa637111bcefd4caaf76869404ba6e9935f004a1a456e543b1d
TXN00005234,FMR000970,BYR00463,PRD0085,MKT0143,124.84,A,1558.81,194601.84,2025-04-10 15:51:22,Cooperative Account,Paid,7e953e7ad955322b577d5376a5a566d59712ee66f9c35171b28ca083c28b4caa
TXN00005235,FMR001992,BYR00456,PRD0050,MKT0154,259.25,A,3601.57,933707.02,2025-11-29 15:51:22,Cash,Paid,ec9192b084b0dea5e02731a5aae17652f48f5067670f63c32d1e32dc9d2f79d9
TXN00005236,FMR001150,BYR00346,PRD0052,MKT0156,321.66,B,1995.67,641927.21,2025-11-11 15:51:22,Cash,Paid,4bdaf5ed30d7fdd15217f7b3961ce88bc9e582c04d3c015ced9e7d65f477fdd9
TXN00005237,FMR001308,BYR00183,PRD0014,MKT0120,349.68,B,2160.03,755319.29,2025-11-24 15:51:22,Cash,Paid,4b37f16e82a5692e884779df8a49ddb836cfde4b8041927d83b2e428df81c8ad
TXN00005238,FMR000534,BYR00393,PRD0090,MKT0004,138.68,B,2236.89,310211.91,2025-09-25 15:51:22,Mobile Money,Paid,843a47ab2f2d335bf94675758dbcd55a0bd3349dd443c8377a7f4503b7200065
TXN00005239,FMR000364,BYR00075,PRD0037,MKT0030,100.11,C,1597.8,159955.76,2025-10-14 15:51:22,Bank Transfer,Paid,f874302c1892f22816eeb8d52d7787a25e620fc152385292e3d2fc9896f3c48f
TXN00005240,FMR001972,BYR00230,PRD0053,MKT0087,359.24,A,2061.8,740681.03,2025-08-10 15:51:22,Cash,Paid,982bda3ba1a447f9388ab73c6e7c7a881c62c4a462d7393886995277555cb18d
TXN00005241,FMR000673,BYR00026,PRD0069,MKT0028,88.54,B,796.0,70477.84,2025-11-23 15:51:22,Mobile Money,Paid,535bbbe19ab64a1843b841a2033788995715eea659937361502307418dfe320b
TXN00005242,FMR001578,BYR00162,PRD0007,MKT0097,315.52,C,1067.78,336905.95,2025-06-25 15:51:22,Cooperative Account,Paid,c163d1fafa1bed6661799cac495d0fc061d9fb1b1976c98cff905e83bb8ca59a
TXN00005243,FMR001910,BYR00038,PRD0072,MKT0077,413.72,B,9134.6,3779166.71,2025-11-22 15:51:22,Cash,Paid,17f73a582b71a30c6d0c273ce0d11947fa7ab06bba4f4b481b0a3bac6a1f9482
TXN00005244,FMR001322,BYR00470,PRD0034,MKT0053,61.0,A,3359.17,204909.37,2025-10-02 15:51:22,Cash,Failed,
TXN00005245,FMR001303,BYR00258,PRD0038,MKT0142,116.74,B,1877.01,219122.15,2025-04-11 15:51:22,Cash,Pending,
TXN00005246,FMR000803,BYR00387,PRD0069,MKT0019,259.45,B,1095.7,284279.36,2025-08-05 15:51:22,Cash,Pending,
TXN00005247,FMR000308,BYR00054,PRD0033,MKT0005,26.29,C,1494.54,39291.46,2025-09-29 15:51:22,Cash,Paid,8fb8a3438f226f896fc5d61ddd71d4cefca303816553bb8082b4c770e5638047
TXN00005248,FMR000793,BYR00448,PRD0059,MKT0051,986.74,C,2317.72,2286987.03,2025-06-14 15:51:22,Cash,Paid,8b16700829cfa5178cf930b13c8ffc2b0c78c6d370ae162942f05ac2ddfb1907
TXN00005249,FMR001372,BYR00403,PRD0080,MKT0160,274.86,B,2519.81,692594.98,2025-09-10 15:51:22,Cash,Paid,8140f283b6efc3250be11bdaa6efd3d05c958aa2fceedc13bef2e25fe60eefd8
TXN00005250,FMR000257,BYR00454,PRD0023,MKT0051,78.41,B,1157.95,90794.86,2025-11-07 15:51:22,Cash,Paid,7bb6e976e17e213b8d3450a1b5e07f499066b56af95d1f50d5ac588138c777f0
TXN00005251,FMR000969,BYR00417,PRD0005,MKT0136,683.4,C,2499.06,1707857.6,2025-12-01 15:51:22,Cooperative Account,Paid,80958cee7e141b0f7a6685a9eecb126ab48fba68819d5dc0103cbdbcfde35f1d
TXN00005252,FMR001498,BYR00061,PRD0086,MKT0100,251.27,B,1046.65,262991.75,2025-06-25 15:51:22,Mobile Money,Paid,c7a89f0ddfa202cdc909f6e15d4bc05029723ac2cf762bd683e1e69863b45390
TXN00005253,FMR001427,BYR00307,PRD0063,MKT0103,234.37,A,1258.23,294891.37,2025-11-08 15:51:22,Cash,Paid,e5ca44ee79a1f2f2e3302c9126f83719ccbe99752d75e0ea505e50a692787d61
TXN00005254,FMR001770,BYR00063,PRD0045,MKT0055,118.32,B,2464.3,291575.98,2024-12-06 15:51:22,Cash,Paid,d5c934fd25339c81af855e71b5d09b2c59f2fc51cb7c60252747814612d42e0b
TXN00005255,FMR001361,BYR00315,PRD0018,MKT0035,326.93,B,1180.85,386055.29,2025-05-24 15:51:22,Bank Transfer,Paid,afe412481d28c50ed4cbe13d92ed80225acae4c96691f68ad00e70b6b39b3674
TXN00005256,FMR001295,BYR00126,PRD0086,MKT0021,114.08,A,1450.24,165443.38,2025-08-16 15:51:22,Mobile Money,Paid,d908e99c1eeb83421f3233d1e6924dabe5282ca7731fd28d452e6b5a3132b4d4
TXN00005257,FMR000128,BYR00356,PRD0034,MKT0115,235.21,B,2268.78,533639.74,2025-11-22 15:51:22,Mobile Money,Pending,
TXN00005258,FMR000558,BYR00481,PRD0077,MKT0173,168.05,B,1838.54,308966.65,2025-10-17 15:51:22,Bank Transfer,Paid,a6d82acaf36545be917687634fd35c6b414b1055d2dfcec02e2bb34f45871d25
TXN00005259,FMR000450,BYR00123,PRD0010,MKT0006,285.02,B,2395.08,682645.7,2025-10-17 15:51:22,Bank Transfer,Paid,d24d2cf8e91d89d6906bfcb27cb24f3bd77f174b3052f2908e1406b534d164a7
TXN00005260,FMR001284,BYR00299,PRD0066,MKT0108,746.3,B,1785.21,1332302.22,2025-11-18 15:51:22,Mobile Money,Paid,eda060b2ad87972b6b37a5950b7df94d5dbe8146326bf0971deccf162b88dded
TXN00005261,FMR001164,BYR00313,PRD0058,MKT0095,474.42,B,3893.65,1847225.43,2025-09-05 15:51:22,Mobile Money,Paid,279bf84cfcccc27f80b689210b8d07ba1633f3be7638beb154650ccc65e7a099
TXN00005262,FMR000824,BYR00235,PRD0030,MKT0028,753.02,B,1797.94,1353884.78,2025-09-25 15:51:22,Cash,Paid,3ff23d720fdca4265c1400b3a65300383467a7df5e560f9ca2bad523e61744b1
TXN00005263,FMR000943,BYR00244,PRD0071,MKT0150,764.68,B,8934.73,6832209.34,2025-11-25 15:51:22,Mobile Money,Paid,6e3dae67f0c4c2dad0908f09b3127b8e9392252c6f70e5cf3041820deed2ed72
TXN00005264,FMR000451,BYR00054,PRD0068,MKT0161,470.25,B,1644.8,773467.2,2025-11-09 15:51:22,Mobile Money,Paid,000e7a4d7d86778a27172c1dfa84f6c66ff100186ea5854102625b4d0a5215c9
TXN00005265,FMR000740,BYR00225,PRD0013,MKT0072,288.09,B,2707.82,780095.86,2025-08-27 15:51:22,Cash,Paid,234bbeeef1452ea63ead876186eb397c6b96f1ecccfb7f076021d964cbc8cfa2
TXN00005266,FMR001804,BYR00186,PRD0049,MKT0137,880.87,A,2247.22,1979508.68,2025-10-23 15:51:22,Bank Transfer,Paid,98ca34b3222feace0a85abb296c181cd704643d963fdd3d57c433f0cd3fd8518
TXN00005267,FMR000959,BYR00414,PRD0041,MKT0052,111.23,B,2354.67,261909.94,2025-10-28 15:51:22,Cooperative Account,Paid,2ad00a9c11360eaa8b7335ac8dbf8aec1d9a7ef59756ea4b9e66a6ad91548d4f
TXN00005268,FMR001704,BYR00233,PRD0051,MKT0012,615.15,C,2365.74,1455284.96,2025-09-23 15:51:22,Cash,Failed,
TXN00005269,FMR000542,BYR00469,PRD0024,MKT0146,42.6,A,1388.81,59163.31,2025-07-23 15:51:22,Bank Transfer,Paid,7ce8b9935ad62f267670b8bebb26f013718e281046980a8315f401e2327e906b
TXN00005270,FMR001379,BYR00064,PRD0095,MKT0081,478.19,A,2071.22,990436.69,2025-09-15 15:51:22,Cash,Paid,d8fdbc15fbc76f1046c8739bd4a72176cda47db2859041f3427ad88fc66c4d3d
TXN00005271,FMR001806,BYR00129,PRD0047,MKT0107,771.34,B,1237.67,954664.38,2025-08-29 15:51:22,Bank Transfer,Paid,613ec92400ff82b54623371a214a680ae831e7dbbb326fd5c671f7860be94d68
TXN00005272,FMR000907,BYR00073,PRD0038,MKT0006,174.64,C,1257.1,219539.94,2025-09-07 15:51:22,Cooperative Account,Paid,889216a2416a75c97efd4ee1c5363326b125a91289285ab2524906cbf218df5c
TXN00005273,FMR000858,BYR00398,PRD0078,MKT0017,148.4,B,2066.55,306676.02,2025-10-26 15:51:22,Mobile Money,Paid,5a698d4bae0cda72e33cd6093357422a88a4b17dc54dd700d9512be51d35099e
TXN00005274,FMR001442,BYR00309,PRD0069,MKT0126,287.82,B,962.96,277159.15,2025-05-31 15:51:22,Cash,Paid,7c25cce31602ad6ca35cd858b107532834b3feef60a5a2404196c4f13c6d2909
TXN00005275,FMR001090,BYR00085,PRD0001,MKT0041,183.72,B,1326.85,243768.88,2025-07-02 15:51:22,Mobile Money,Paid,cedf28384178924f04dac2398c50637fd3e0e5f807476b15ce78a3def7d6e6b2
TXN00005276,FMR000881,BYR00389,PRD0047,MKT0025,761.25,B,1473.27,1121526.79,2025-12-04 15:51:22,Cash,Paid,f01502412283fb6ba6021540336bce4488a1e32502a8d272a7721ea00b873181
TXN00005277,FMR000493,BYR00279,PRD0004,MKT0086,873.94,B,3960.74,3461449.12,2025-08-15 15:51:22,Cash,Paid,cfcb7a9188c4dd5968492a7ec525135094552eec520a6dd90023b356d6453a60
TXN00005278,FMR001641,BYR00246,PRD0042,MKT0171,125.98,B,2042.21,257277.62,2025-09-25 15:51:22,Cash,Pending,
TXN00005279,FMR001549,BYR00118,PRD0020,MKT0024,384.66,B,1699.09,653571.96,2025-08-06 15:51:22,Bank Transfer,Paid,af5e0c330b7616842bbb55aba279fa72886b895c01e6a43f9cc3725f712d11ea
TXN00005280,FMR000808,BYR00078,PRD0081,MKT0151,259.6,C,1384.06,359301.98,2025-10-19 15:51:22,Cash,Paid,812a1c4a02ce226fe5a87c84f716584db4061f29f2923fcec817ade09e2dffc8
TXN00005281,FMR001597,BYR00127,PRD0079,MKT0021,287.88,A,1953.03,562238.28,2025-11-23 15:51:22,Cash,Paid,f69cd9d0321410080abf60228696e4d296d45340891f13d2318cb08f37ac99ad
