price_id,product_id,market_id,price_date,wholesale_price,retail_price,price_trend,source
PRC00008844,PRD0010,MKT0068,2025-02-28,1759.85,2401.59,Stable,Cooperative Report
PRC00008845,PRD0010,MKT0068,2025-03-01,1737.77,2416.65,Stable,Cooperative Report
PRC00008846,PRD0010,MKT0068,2025-03-02,1726.01,2283.69,Stable,Cooperative Report
PRC00008847,PRD0010,MKT0068,2025-03-03,1704.42,2205.41,Stable,Cooperative Report
PRC00008848,PRD0010,MKT0068,2025-03-04,1691.33,2111.44,Stable,Uganda Commodity Exchange
PRC00008849,PRD0010,MKT0068,2025-03-05,1701.15,2060.65,Stable,Cooperative Report
PRC00008850,PRD0010,MKT0068,2025-03-06,1734.6,2426.5,Stable,Ministry of Agriculture
PRC00008851,PRD0010,MKT0068,2025-03-07,1721.51,2359.59,Stable,Cooperative Report
PRC00008852,PRD0010,MKT0068,2025-03-08,1653.42,2270.24,Down,Uganda Commodity Exchange
PRC00008853,PRD0010,MKT0068,2025-03-09,1623.68,2338.51,Stable,Cooperative Report
PRC00008854,PRD0010,MKT0068,2025-03-10,1546.64,2318.28,Down,Cooperative Report
PRC00008855,PRD0010,MKT0068,2025-03-11,1565.58,2103.61,Stable,Market Survey
PRC00008856,PRD0010,MKT0068,2025-03-12,1507.62,2087.9,Down,Ministry of Agriculture
PRC00008857,PRD0010,MKT0068,2025-03-13,1570.45,2120.02,Up,Cooperative Report
PRC00008858,PRD0010,MKT0068,2025-03-14,1662.28,2444.27,Up,Cooperative Report
PRC00008859,PRD0010,MKT0068,2025-03-15,1649.34,2426.16,Stable,Uganda Commodity Exchange
PRC00008860,PRD0010,MKT0068,2025-03-16,1683.1,2288.62,Up,Ministry of Agriculture
PRC00008861,PRD0010,MKT0068,2025-03-17,1601.44,2333.9,Down,Uganda Commodity Exchange
PRC00008862,PRD0010,MKT0068,2025-03-18,1684.4,2293.49,Up,Market Survey
PRC00008863,PRD0010,MKT0068,2025-03-19,1661.62,2392.15,Stable,Market Survey
PRC00008864,PRD0010,MKT0068,2025-03-20,1758.78,2202.8,Up,Uganda Commodity Exchange
PRC00008865,PRD0010,MKT0068,2025-03-21,1791.7,2299.92,Stable,Uganda Commodity Exchange
PRC00008866,PRD0010,MKT0068,2025-03-22,1833.82,2310.82,Up,Uganda Commodity Exchange
PRC00008867,PRD0010,MKT0068,2025-03-23,1830.37,2287.0,Stable,Ministry of Agriculture
PRC00008868,PRD0010,MKT0068,2025-03-24,1785.95,2308.79,Down,Market Survey
PRC00008869,PRD0010,MKT0068,2025-03-25,1863.2,2793.77,Up,Ministry of Agriculture
PRC00008870,PRD0010,MKT0068,2025-03-26,1859.78,2601.05,Stable,Uganda Commodity Exchange
PRC00008871,PRD0010,MKT0068,2025-03-27,1902.6,2786.29,Up,Ministry of Agriculture
PRC00008872,PRD0010,MKT0068,2025-03-28,1881.21,2313.51,Stable,Ministry of Agriculture
PRC00008873,PRD0010,MKT0068,2025-03-29,1878.89,2722.53,Stable,Uganda Commodity Exchange
PRC00008874,PRD0010,MKT0068,2025-03-30,1868.84,2617.52,Stable,Ministry of Agriculture
PRC00008875,PRD0010,MKT0068,2025-03-31,1928.5,2722.24,Up,Cooperative Report
PRC00008876,PRD0010,MKT0068,2025-04-01,2032.07,2567.75,Up,Uganda Commodity Exchange
PRC00008877,PRD0010,MKT0068,2025-04-02,1875.26,2736.83,Down,Uganda Commodity Exchange
PRC00008878,PRD0010,MKT0068,2025-04-03,1961.24,2915.41,Up,Cooperative Report
PRC00008879,PRD0010,MKT0068,2025-04-04,1918.54,2318.03,Down,Ministry of Agriculture
PRC00008880,PRD0010,MKT0068,2025-04-05,1942.05,2520.82,Stable,Uganda Commodity Exchange
PRC00008881,PRD0010,MKT0068,2025-04-06,1944.06,2524.91,Stable,Cooperative Report
PRC00008882,PRD0010,MKT0068,2025-04-07,2000.32,2643.44,Up,Cooperative Report
PRC00008883,PRD0010,MKT0068,2025-04-08,2027.36,2545.5,Stable,Market Survey
PRC00008884,PRD0010,MKT0068,2025-04-09,2008.79,2449.76,Stable,Ministry of Agriculture
PRC00008885,PRD0010,MKT0068,2025-04-10,2095.92,2631.18,Up,Ministry of Agriculture
PRC00008886,PRD0010,MKT0068,2025-04-11,2000.3,2990.15,Down,Cooperative Report
PRC00008887,PRD0010,MKT0068,2025-04-12,1986.53,2885.49,Stable,Market Survey
PRC00008888,PRD0010,MKT0068,2025-04-13,2061.07,2920.19,Up,Cooperative Report
PRC00008889,PRD0010,MKT0068,2025-04-14,2026.01,2559.69,Stable,Cooperative Report
PRC00008890,PRD0010,MKT0068,2025-04-15,1990.32,2591.96,Stable,Uganda Commodity Exchange
PRC00008891,PRD0010,MKT0068,2025-04-16,1926.22,2827.72,Down,Ministry of Agriculture
PRC00008892,PRD0010,MKT0068,2025-04-17,2022.44,2580.79,Up,Cooperative Report
PRC00008893,PRD0010,MKT0068,2025-04-18,2036.13,2672.81,Stable,Ministry of Agriculture
PRC00008894,PRD0010,MKT0068,2025-04-19,2009.5,2569.53,Stable,Uganda Commodity Exchange
PRC00008895,PRD0010,MKT0068,2025-04-20,2012.74,2735.38,Stable,Market Survey
PRC00008896,PRD0010,MKT0068,2025-04-21,2044.24,2915.4,Stable,Ministry of Agriculture
PRC00008897,PRD0010,MKT0068,2025-04-22,1971.8,2691.45,Down,Market Survey
PRC00008898,PRD0010,MKT0068,2025-04-23,1937.47,2783.45,Stable,Cooperative Report
PRC00008899,PRD0010,MKT0068,2025-04-24,1888.79,2508.96,Down,Cooperative Report
PRC00008900,PRD0010,MKT0068,2025-04-25,1890.9,2440.5,Stable,Ministry of Agriculture
PRC00008901,PRD0010,MKT0068,2025-04-26,1855.95,2303.15,Stable,Ministry of Agriculture
PRC00008902,PRD0010,MKT0068,2025-04-27,1857.09,2632.26,Stable,Ministry of Agriculture
PRC00008903,PRD0010,MKT0068,2025-04-28,1870.4,2607.23,Stable,Cooperative Report
PRC00008904,PRD0010,MKT0068,2025-04-29,1941.5,2571.11,Up,Cooperative Report
PRC00008905,PRD0010,MKT0068,2025-04-30,1973.68,2863.13,Stable,Market Survey
PRC00008906,PRD0010,MKT0068,2025-05-01,2004.2,2963.78,Stable,Uganda Commodity Exchange
PRC00008907,PRD0010,MKT0068,2025-05-02,2077.98,2902.37,Up,Ministry of Agriculture
PRC00008908,PRD0010,MKT0068,2025-05-03,2079.44,2700.86,Stable,Ministry of Agriculture
PRC00008909,PRD0010,MKT0068,2025-05-04,2152.18,3078.15,Up,Cooperative Report
PRC00008910,PRD0010,MKT0068,2025-05-05,2122.71,2898.45,Stable,Cooperative Report
PRC00008911,PRD0010,MKT0068,2025-05-06,2102.71,2685.83,Stable,Cooperative Report
PRC00008912,PRD0010,MKT0068,2025-05-07,2087.47,2853.6,Stable,Ministry of Agriculture
PRC00008913,PRD0010,MKT0068,2025-05-08,2097.71,2561.96,Stable,Ministry of Agriculture
PRC00008914,PRD0010,MKT0068,2025-05-09,2039.76,2749.99,Down,Cooperative Report
PRC00008915,PRD0010,MKT0068,2025-05-10,2057.17,2636.11,Stable,Uganda Commodity Exchange
PRC00008916,PRD0010,MKT0068,2025-05-11,2032.11,2857.18,Stable,Market Survey
PRC00008917,PRD0010,MKT0068,2025-05-12,2055.42,2670.61,Stable,Uganda Commodity Exchange
PRC00008918,PRD0010,MKT0068,2025-05-13,2056.16,2722.27,Stable,Market Survey
PRC00008919,PRD0010,MKT0068,2025-05-14,2097.91,3112.12,Up,Cooperative Report
PRC00008920,PRD0010,MKT0068,2025-05-15,1991.12,2633.5,Down,Ministry of Agriculture
PRC00008921,PRD0010,MKT0068,2025-05-16,2022.93,2855.44,Stable,Ministry of Agriculture
PRC00008922,PRD0010,MKT0068,2025-05-17,1978.97,2453.99,Down,Market Survey
PRC00008923,PRD0010,MKT0068,2025-05-18,1925.72,2689.21,Down,Market Survey
PRC00008924,PRD0010,MKT0068,2025-05-19,1903.55,2301.63,Stable,Uganda Commodity Exchange
PRC00008925,PRD0010,MKT0068,2025-05-20,1913.95,2573.95,Stable,Market Survey
PRC00008926,PRD0010,MKT0068,2025-05-21,1903.46,2801.58,Stable,Ministry of Agriculture
PRC00008927,PRD0010,MKT0068,2025-05-22,1898.66,2284.93,Stable,Cooperative Report
PRC00008928,PRD0010,MKT0068,2025-05-23,1846.92,2441.41,Down,Market Survey
PRC00008929,PRD0010,MKT0068,2025-05-24,1941.44,2894.88,Up,Ministry of Agriculture
PRC00008930,PRD0010,MKT0068,2025-05-25,1967.01,2579.27,Stable,Ministry of Agriculture
PRC00008931,PRD0010,MKT0068,2025-05-26,1964.68,2901.7,Stable,Cooperative Report
PRC00008932,PRD0010,MKT0068,2025-05-27,2047.52,2557.83,Up,Ministry of Agriculture
PRC00008933,PRD0010,MKT0068,2025-05-28,2136.27,2922.32,Up,Ministry of Agriculture
PRC00008934,PRD0010,MKT0068,2025-05-29,2224.95,2946.44,Up,Market Survey
PRC00008935,PRD0010,MKT0068,2025-05-30,2270.89,3169.38,Up,Uganda Commodity Exchange
PRC00008936,PRD0010,MKT0068,2025-05-31,2265.54,3037.52,Stable,Uganda Commodity Exchange
PRC00008937,PRD0010,MKT0068,2025-06-01,2257.21,2755.24,Stable,Uganda Commodity Exchange
PRC00008938,PRD0010,MKT0068,2025-06-02,2183.54,2768.75,Down,Cooperative Report
PRC00008939,PRD0010,MKT0068,2025-06-03,2160.54,3078.98,Stable,Market Survey
PRC00008940,PRD0010,MKT0068,2025-06-04,2168.48,2721.14,Stable,Uganda Commodity Exchange
PRC00008941,PRD0010,MKT0068,2025-06-05,2197.23,3078.32,Stable,Market Survey
PRC00008942,PRD0010,MKT0068,2025-06-06,2214.01,3081.54,Stable,Cooperative Report
PRC00008943,PRD0010,MKT0068,2025-06-07,2179.18,2797.14,Stable,Uganda Commodity Exchange
PRC00008944,PRD0010,MKT0068,2025-06-08,2076.62,2654.69,Down,Market Survey
PRC00008945,PRD0010,MKT0068,2025-06-09,1941.62,2688.88,Down,Cooperative Report
PRC00008946,PRD0010,MKT0068,2025-06-10,1982.89,2898.6,Up,Cooperative Report
PRC00008947,PRD0010,MKT0068,2025-06-11,1843.18,2412.16,Down,Uganda Commodity Exchange
PRC00008948,PRD0010,MKT0068,2025-06-12,1753.32,2411.26,Down,Cooperative Report
PRC00008949,PRD0010,MKT0068,2025-06-13,1838.56,2260.63,Up,Ministry of Agriculture
PRC00008950,PRD0010,MKT0068,2025-06-14,1843.02,2488.91,Stable,Uganda Commodity Exchange
PRC00008951,PRD0010,MKT0068,2025-06-15,1918.27,2528.28,Up,Market Survey
PRC00008952,PRD0010,MKT0068,2025-06-16,1949.73,2828.52,Stable,Ministry of Agriculture
PRC00008953,PRD0010,MKT0068,2025-06-17,1941.48,2844.06,Stable,Ministry of Agriculture
PRC00008954,PRD0010,MKT0068,2025-06-18,2039.95,2780.01,Up,Cooperative Report
PRC00008955,PRD0010,MKT0068,2025-06-19,1978.74,2885.8,Down,Market Survey
PRC00008956,PRD0010,MKT0068,2025-06-20,2027.69,2912.43,Up,Ministry of Agriculture
PRC00008957,PRD0010,MKT0068,2025-06-21,2073.09,2735.97,Up,Market Survey
PRC00008958,PRD0010,MKT0068,2025-06-22,2013.46,2623.86,Down,Cooperative Report
PRC00008959,PRD0010,MKT0068,2025-06-23,2059.59,2550.18,Up,Market Survey
PRC00008960,PRD0010,MKT0068,2025-06-24,1999.75,2731.56,Down,Cooperative Report
PRC00008961,PRD0010,MKT0068,2025-06-25,2065.96,2610.94,Up,Uganda Commodity Exchange
PRC00008962,PRD0010,MKT0068,2025-06-26,2096.07,2621.22,Stable,Uganda Commodity Exchange
PRC00008963,PRD0010,MKT0068,2025-06-27,2069.35,2642.63,Stable,Cooperative Report
PRC00008964,PRD0010,MKT0068,2025-06-28,2226.59,3062.57,Up,Market Survey
PRC00008965,PRD0010,MKT0068,2025-06-29,2340.41,3082.0,Up,Ministry of Agriculture
PRC00008966,PRD0010,MKT0068,2025-06-30,2392.29,3531.54,Up,Cooperative Report
PRC00008967,PRD0010,MKT0068,2025-07-01,2260.82,2713.87,Down,Market Survey
PRC00008968,PRD0010,MKT0068,2025-07-02,2240.35,3244.8,Stable,Uganda Commodity Exchange
PRC00008969,PRD0010,MKT0068,2025-07-03,2250.75,2979.96,Stable,Uganda Commodity Exchange
PRC00008970,PRD0010,MKT0068,2025-07-04,2228.77,3296.73,Stable,Cooperative Report
PRC00008971,PRD0010,MKT0068,2025-07-05,2237.97,3328.01,Stable,Uganda Commodity Exchange
PRC00008972,PRD0010,MKT0068,2025-07-06,2277.57,3327.71,Stable,Cooperative Report
PRC00008973,PRD0010,MKT0068,2025-07-07,2367.77,2978.08,Up,Market Survey
PRC00008974,PRD0010,MKT0068,2025-07-08,2381.14,3493.51,Stable,Ministry of Agriculture
PRC00008975,PRD0010,MKT0068,2025-07-09,2418.22,2981.73,Stable,Cooperative Report
PRC00008976,PRD0010,MKT0068,2025-07-10,2391.33,2986.52,Stable,Ministry of Agriculture
PRC00008977,PRD0010,MKT0068,2025-07-11,2450.35,3224.2,Up,Market Survey
PRC00008978,PRD0010,MKT0068,2025-07-12,2463.97,3154.3,Stable,Ministry of Agriculture
PRC00008979,PRD0010,MKT0068,2025-07-13,2576.16,3537.28,Up,Market Survey
PRC00008980,PRD0010,MKT0068,2025-07-14,2723.05,3862.29,Up,Cooperative Report
PRC00008981,PRD0010,MKT0068,2025-07-15,2708.9,3471.63,Stable,Uganda Commodity Exchange
PRC00008982,PRD0010,MKT0068,2025-07-16,2682.2,3373.12,Stable,Cooperative Report
PRC00008983,PRD0010,MKT0068,2025-07-17,2710.79,3895.74,Stable,Cooperative Report
PRC00008984,PRD0010,MKT0068,2025-07-18,2806.08,4189.32,Up,Uganda Commodity Exchange
PRC00008985,PRD0010,MKT0068,2025-07-19,2789.72,3919.04,Stable,Ministry of Agriculture
PRC00008986,PRD0010,MKT0068,2025-07-20,2792.92,3898.73,Stable,Ministry of Agriculture
PRC00008987,PRD0010,MKT0068,2025-07-21,2736.36,3292.66,Down,Uganda Commodity Exchange
PRC00008988,PRD0010,MKT0068,2025-07-22,2867.02,4049.29,Up,Market Survey
PRC00008989,PRD0010,MKT0068,2025-07-23,2779.91,4019.74,Down,Market Survey
PRC00008990,PRD0010,MKT0068,2025-07-24,2651.79,3964.77,Down,Cooperative Report
PRC00008991,PRD0010,MKT0068,2025-07-25,2624.41,3529.67,Stable,Market Survey
PRC00008992,PRD0010,MKT0068,2025-07-26,2588.45,3854.81,Stable,Ministry of Agriculture
PRC00008993,PRD0010,MKT0068,2025-07-27,2645.19,3863.95,Up,Ministry of Agriculture
PRC00008994,PRD0010,MKT0068,2025-07-28,2699.18,4048.07,Up,Market Survey
PRC00008995,PRD0010,MKT0068,2025-07-29,2683.88,3328.5,Stable,Ministry of Agriculture
PRC00008996,PRD0010,MKT0068,2025-07-30,2621.04,3832.91,Down,Ministry of Agriculture
PRC00008997,PRD0010,MKT0068,2025-07-31,2701.57,3740.9,Up,Ministry of Agriculture
PRC00008998,PRD0010,MKT0068,2025-08-01,2683.77,3696.14,Stable,Uganda Commodity Exchange
PRC00008999,PRD0010,MKT0068,2025-08-02,2776.68,3366.3,Up,Uganda Commodity Exchange
PRC00009000,PRD0010,MKT0068,2025-08-03,2801.56,3654.54,Stable,Ministry of Agriculture
PRC00009001,PRD0010,MKT0068,2025-08-04,2758.83,3666.02,Stable,Ministry of Agriculture
PRC00009002,PRD0010,MKT0068,2025-08-05,2805.36,4023.51,Stable,Market Survey
PRC00009003,PRD0010,MKT0068,2025-08-06,2792.05,3652.42,Stable,Market Survey
PRC00009004,PRD0010,MKT0068,2025-08-07,2787.12,4035.49,Stable,Market Survey
PRC00009005,PRD0010,MKT0068,2025-08-08,2847.63,3525.46,Up,Ministry of Agriculture
PRC00009006,PRD0010,MKT0068,2025-08-09,2738.4,3727.74,Down,Ministry of Agriculture
PRC00009007,PRD0010,MKT0068,2025-08-10,2773.39,3467.01,Stable,Cooperative Report
PRC00009008,PRD0010,MKT0068,2025-08-11,2852.85,3723.59,Up,Uganda Commodity Exchange
PRC00009009,PRD0010,MKT0068,2025-08-12,2866.68,4002.2,Stable,Cooperative Report
PRC00009010,PRD0010,MKT0068,2025-08-13,2765.8,3879.56,Down,Ministry of Agriculture
PRC00009011,PRD0010,MKT0068,2025-08-14,2669.23,3597.65,Down,Market Survey
PRC00009012,PRD0010,MKT0068,2025-08-15,2604.71,3246.44,Down,Market Survey
PRC00009013,PRD0010,MKT0068,2025-08-16,2522.96,3516.29,Down,Cooperative Report
PRC00009014,PRD0010,MKT0068,2025-08-17,2551.64,3422.39,Stable,Cooperative Report
PRC00009015,PRD0010,MKT0068,2025-08-18,2480.67,3319.4,Down,Cooperative Report
PRC00009016,PRD0010,MKT0068,2025-08-19,2562.65,3391.49,Up,Ministry of Agriculture
PRC00009017,PRD0010,MKT0068,2025-08-20,2567.37,3518.83,Stable,Ministry of Agriculture
PRC00009018,PRD0010,MKT0068,2025-08-21,2462.56,3575.92,Down,Ministry of Agriculture
PRC00009019,PRD0010,MKT0068,2025-08-22,2417.73,2947.14,Stable,Cooperative Report
PRC00009020,PRD0010,MKT0068,2025-08-23,2405.51,3011.31,Stable,Market Survey
PRC00009021,PRD0010,MKT0068,2025-08-24,2451.6,3453.03,Stable,Ministry of Agriculture
PRC00009022,PRD0010,MKT0068,2025-08-25,2544.27,3511.86,Up,Market Survey
PRC00009023,PRD0010,MKT0068,2025-08-26,2536.09,3334.95,Stable,Market Survey
PRC00009024,PRD0010,MKT0068,2025-08-27,2369.87,3460.71,Down,Ministry of Agriculture
PRC00009025,PRD0010,MKT0068,2025-08-28,2311.61,3228.54,Down,Uganda Commodity Exchange
PRC00009026,PRD0010,MKT0068,2025-08-29,2310.92,2834.73,Stable,Market Survey
PRC00009027,PRD0010,MKT0068,2025-08-30,2369.12,3269.12,Up,Cooperative Report
PRC00009028,PRD0010,MKT0068,2025-08-31,2243.22,3095.11,Down,Uganda Commodity Exchange
PRC00009029,PRD0010,MKT0068,2025-09-01,2279.44,3295.77,Stable,Ministry of Agriculture
PRC00009030,PRD0010,MKT0068,2025-09-02,2376.65,3205.13,Up,Cooperative Report
PRC00009031,PRD0010,MKT0068,2025-09-03,2424.6,3188.17,Up,Cooperative Report
PRC00009032,PRD0010,MKT0068,2025-09-04,2394.62,2961.12,Stable,Market Survey
PRC00009033,PRD0010,MKT0068,2025-09-05,2338.07,2925.81,Down,Uganda Commodity Exchange
PRC00009034,PRD0010,MKT0068,2025-09-06,2404.28,3181.91,Up,Cooperative Report
PRC00009035,PRD0010,MKT0068,2025-09-07,2383.57,3015.32,Stable,Ministry of Agriculture
PRC00009036,PRD0010,MKT0068,2025-09-08,2488.77,3446.72,Up,Ministry of Agriculture
PRC00009037,PRD0010,MKT0068,2025-09-09,2456.5,3110.15,Stable,Uganda Commodity Exchange
PRC00009038,PRD0010,MKT0068,2025-09-10,2418.77,2970.95,Stable,Cooperative Report
PRC00009039,PRD0010,MKT0068,2025-09-11,2351.14,3380.32,Down,Market Survey
PRC00009040,PRD0010,MKT0068,2025-09-12,2447.13,3562.87,Up,Market Survey
PRC00009041,PRD0010,MKT0068,2025-09-13,2348.35,3112.14,Down,Ministry of Agriculture
PRC00009042,PRD0010,MKT0068,2025-09-14,2287.13,3168.97,Down,Uganda Commodity Exchange
PRC00009043,PRD0010,MKT0068,2025-09-15,2288.5,2924.28,Stable,Market Survey
PRC00009044,PRD0010,MKT0068,2025-09-16,2219.78,3013.47,Down,Ministry of Agriculture
PRC00009045,PRD0010,MKT0068,2025-09-17,2115.95,2987.11,Down,Cooperative Report
PRC00009046,PRD0010,MKT0068,2025-09-18,1999.88,2960.03,Down,Market Survey
PRC00009047,PRD0010,MKT0068,2025-09-19,1977.06,2821.52,Stable,Market Survey
PRC00009048,PRD0010,MKT0068,2025-09-20,1984.3,2837.55,Stable,Uganda Commodity Exchange
PRC00009049,PRD0010,MKT0068,2025-09-21,1989.49,2610.47,Stable,Ministry of Agriculture
PRC00009050,PRD0010,MKT0068,2025-09-22,1969.19,2425.86,Stable,Ministry of Agriculture
PRC00009051,PRD0010,MKT0068,2025-09-23,2065.25,2506.21,Up,Uganda Commodity Exchange
PRC00009052,PRD0010,MKT0068,2025-09-24,2030.12,2615.0,Stable,Cooperative Report
PRC00009053,PRD0010,MKT0068,2025-09-25,2043.23,2658.78,Stable,Ministry of Agriculture
PRC00009054,PRD0010,MKT0068,2025-09-26,1985.01,2735.06,Down,Ministry of Agriculture
PRC00009055,PRD0010,MKT0068,2025-09-27,2058.76,2504.06,Up,Uganda Commodity Exchange
PRC00009056,PRD0010,MKT0068,2025-09-28,2110.41,3149.33,Up,Market Survey
PRC00009057,PRD0010,MKT0068,2025-09-29,2283.27,2919.13,Up,Uganda Commodity Exchange
PRC00009058,PRD0010,MKT0068,2025-09-30,2230.55,3270.4,Down,Uganda Commodity Exchange
PRC00009059,PRD0010,MKT0068,2025-10-01,2240.46,2832.93,Stable,Uganda Commodity Exchange
PRC00009060,PRD0010,MKT0068,2025-10-02,2183.48,2726.88,Down,Cooperative Report
PRC00009061,PRD0010,MKT0068,2025-10-03,2213.1,2848.41,Stable,Ministry of Agriculture
PRC00009062,PRD0010,MKT0068,2025-10-04,2236.28,3212.2,Stable,Cooperative Report
PRC00009063,PRD0010,MKT0068,2025-10-05,2152.52,2750.04,Down,Ministry of Agriculture
PRC00009064,PRD0010,MKT0068,2025-10-06,2107.81,2783.22,Down,Uganda Commodity Exchange
PRC00009065,PRD0010,MKT0068,2025-10-07,2098.75,3121.03,Stable,Market Survey
PRC00009066,PRD0010,MKT0068,2025-10-08,2081.01,2873.73,Stable,Cooperative Report
PRC00009067,PRD0010,MKT0068,2025-10-09,2116.7,2659.52,Stable,Uganda Commodity Exchange
PRC00009068,PRD0010,MKT0068,2025-10-10,2026.57,2524.01,Down,Uganda Commodity Exchange
PRC00009069,PRD0010,MKT0068,2025-10-11,2145.26,2583.86,Up,Cooperative Report
PRC00009070,PRD0010,MKT0068,2025-10-12,2192.0,3125.72,Up,Uganda Commodity Exchange
PRC00009071,PRD0010,MKT0068,2025-10-13,2309.47,2860.64,Up,Cooperative Report
PRC00009072,PRD0010,MKT0068,2025-10-14,2215.03,3196.0,Down,Uganda Commodity Exchange
PRC00009073,PRD0010,MKT0068,2025-10-15,2279.98,2874.51,Up,Ministry of Agriculture
PRC00009074,PRD0010,MKT0068,2025-10-16,2254.56,2863.45,Stable,Cooperative Report
PRC00009075,PRD0010,MKT0068,2025-10-17,2277.29,3119.09,Stable,Cooperative Report
PRC00009076,PRD0010,MKT0068,2025-10-18,2223.54,3034.3,Down,Cooperative Report
PRC00009077,PRD0010,MKT0068,2025-10-19,2230.15,2773.0,Stable,Cooperative Report
PRC00009078,PRD0010,MKT0068,2025-10-20,2291.76,3323.88,Up,Cooperative Report
PRC00009079,PRD0010,MKT0068,2025-10-21,2313.06,2917.79,Stable,Cooperative Report
PRC00009080,PRD0010,MKT0068,2025-10-22,2272.88,2835.35,Stable,Cooperative Report
PRC00009081,PRD0010,MKT0068,2025-10-23,2247.92,3219.9,Stable,Ministry of Agriculture
PRC00009082,PRD0010,MKT0068,2025-10-24,2169.23,2958.02,Down,Ministry of Agriculture
PRC00009083,PRD0010,MKT0068,2025-10-25,2239.73,3152.12,Up,Uganda Commodity Exchange
PRC00009084,PRD0010,MKT0068,2025-10-26,2366.69,2995.99,Up,Ministry of Agriculture
PRC00009085,PRD0010,MKT0068,2025-10-27,2347.53,2891.13,Stable,Market Survey
PRC00009086,PRD0010,MKT0068,2025-10-28,2318.14,3408.22,Stable,Cooperative Report
PRC00009087,PRD0010,MKT0068,2025-10-29,2292.43,2877.13,Stable,Cooperative Report
PRC00009088,PRD0010,MKT0068,2025-10-30,2321.12,3077.3,Stable,Ministry of Agriculture
PRC00009089,PRD0010,MKT0068,2025-10-31,2177.14,3210.94,Down,Ministry of Agriculture
PRC00009090,PRD0010,MKT0068,2025-11-01,2106.77,2909.74,Down,Cooperative Report
PRC00009091,PRD0010,MKT0068,2025-11-02,2128.24,3034.76,Stable,Ministry of Agriculture
PRC00009092,PRD0010,MKT0068,2025-11-03,2050.2,2557.73,Down,Cooperative Report
PRC00009093,PRD0010,MKT0068,2025-11-04,2026.53,3026.97,Stable,Market Survey
PRC00009094,PRD0010,MKT0068,2025-11-05,2019.55,2483.83,Stable,Uganda Commodity Exchange
PRC00009095,PRD0010,MKT0068,2025-11-06,1957.38,2510.79,Down,Cooperative Report
PRC00009096,PRD0010,MKT0068,2025-11-07,1936.34,2455.54,Stable,Ministry of Agriculture
PRC00009097,PRD0010,MKT0068,2025-11-08,1896.08,2404.42,Down,Uganda Commodity Exchange
PRC00009098,PRD0010,MKT0068,2025-11-09,1919.43,2324.1,Stable,Uganda Commodity Exchange
PRC00009099,PRD0010,MKT0068,2025-11-10,1975.36,2811.4,Up,Market Survey
PRC00009100,PRD0010,MKT0068,2025-11-11,1966.12,2479.06,Stable,Uganda Commodity Exchange
PRC00009101,PRD0010,MKT0068,2025-11-12,1970.01,2653.77,Stable,Market Survey
PRC00009102,PRD0010,MKT0068,2025-11-13,1966.24,2830.16,Stable,Uganda Commodity Exchange
PRC00009103,PRD0010,MKT0068,2025-11-14,1922.59,2840.45,Down,Market Survey
PRC00009104,PRD0010,MKT0068,2025-11-15,1850.98,2682.63,Down,Uganda Commodity Exchange
PRC00009105,PRD0010,MKT0068,2025-11-16,1821.62,2522.94,Stable,Ministry of Agriculture
PRC00009106,PRD0010,MKT0068,2025-11-17,1828.0,2272.03,Stable,Cooperative Report
PRC00009107,PRD0010,MKT0068,2025-11-18,1734.8,2396.12,Down,Ministry of Agriculture
PRC00009108,PRD0010,MKT0068,2025-11-19,1754.54,2460.71,Stable,Market Survey
PRC00009109,PRD0010,MKT0068,2025-11-20,1868.75,2747.75,Up,Uganda Commodity Exchange
PRC00009110,PRD0010,MKT0068,2025-11-21,1817.32,2271.44,Down,Cooperative Report
PRC00009111,PRD0010,MKT0068,2025-11-22,1794.9,2247.6,Stable,Ministry of Agriculture
PRC00009112,PRD0010,MKT0068,2025-11-23,1796.37,2603.3,Stable,Cooperative Report
PRC00009113,PRD0010,MKT0068,2025-11-24,1853.87,2416.5,Up,Uganda Commodity Exchange
PRC00009114,PRD0010,MKT0068,2025-11-25,1861.17,2408.17,Stable,Ministry of Agriculture
PRC00009115,PRD0010,MKT0068,2025-11-26,1791.67,2671.65,Down,Uganda Commodity Exchange
PRC00009116,PRD0010,MKT0068,2025-11-27,1840.89,2301.8,Up,Ministry of Agriculture
PRC00009117,PRD0010,MKT0068,2025-11-28,1858.05,2699.22,Stable,Uganda Commodity Exchange
PRC00009118,PRD0010,MKT0068,2025-11-29,1774.45,2497.81,Down,Uganda Commodity Exchange
PRC00009119,PRD0010,MKT0068,2025-11-30,1750.1,2202.72,Stable,Ministry of Agriculture
PRC00009120,PRD0010,MKT0068,2025-12-01,1758.55,2156.09,Stable,Cooperative Report
PRC00009121,PRD0010,MKT0068,2025-12-02,1779.89,2139.61,Stable,Cooperative Report
PRC00009122,PRD0010,MKT0068,2025-12-03,1862.19,2780.31,Up,Market Survey
PRC00009123,PRD0010,MKT0068,2025-12-04,1795.52,2505.15,Down,Uganda Commodity Exchange
PRC00009124,PRD0010,MKT0068,2025-12-05,1776.72,2222.14,Stable,Ministry of Agriculture
PRC00009125,PRD0010,MKT0068,2025-12-06,1745.61,2120.38,Stable,Market Survey
PRC00009126,PRD0010,MKT0163,2024-12-07,2498.74,3434.91,Stable,Cooperative Report
PRC00009127,PRD0010,MKT0163,2024-12-08,2465.72,3440.33,Stable,Cooperative Report
